sentence	label
What line of candy products included Super Skrunch and Peanut Butter Oompas ?	1
What is the main application of sodium hydrosulfite ?	0
When did the neanderthal man live ?	5
How can I find online spelling , and punctuation drills for my 6th grader ?	0
How many logarithmic scales are there on a slide rule ?	5
Who makes the `` Die Hard '' car battery ?	3
What golfer has been called Ohio Fats and Blobbo ?	3
What is Black Hills , South Dakota most famous for ?	0
What does the dot on the letter i mean ?	0
What mystery writer penned `` ...the glory that was Greece , and the grandeur that was Rome '' ?	3
How long does it take sunlight to reach Earth ?	5
What state is the Filenes store located in ?	4
What 's the largest letter in Salvador Dali 's signature ?	1
How many miles is it from NY to Austria ?	5
What holidays are celebrated in Ireland ?	1
How do you box train a cat ?	0
What dog was dubbed The Mortgage Lifter ?	1
What 's the most common nickname of U.S. college football teams ?	3
How do you do a topic outline ?	0
Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?	3
What is the folklore story regarding birds ' nests and birds in Christmas trees ?	1
What does RCA stand for ?	2
What is the medical term for cancer of the blood ?	1
Who runs Andy Capp 's favorite pub ?	3
What other name were the `` Little Rascals '' known as ?	1
What is Nicholas Cage 's profession ?	3
How can I find a list of celebrities ' real names ?	0
How can you tell if someone is lying ?	0
What is the smallest country in Africa ?	4
What soft drink not only has its own video game , but was featured in its own Marvel comic book ?	1
What ocean liner burned and sank in Hong Kong harbor ?	1
Who 's the only man to have won the Olympic decathlon twice ?	3
What are Maid-Rites ?	0
What is the origin of the word Ozymandias ?	0
Why do some jets have a vapor trail , and others do not ?	0
What is the origin of `` Beauty is in the eye of the beholder '' ?	0
What is Bombay duck ?	0
Where did the term `` 86ed '' come from ?	0
Who made the musical plea Be True to Your School ?	3
When not adventuring on Rann , what does Adam Strange call his profession ?	3
Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?	4
How long does it take to hike the entire Appalachian Trail ?	5
What country did the Nile River originate in ?	4
Who shot Lee Harvey Oswald ?	3
What Italian liner was hijacked in 1985 ?	1
What is the name of a Greek god ?	3
What war saw battles at Parrot 's Beak and Black Virgin ?	1
What is a leper ?	0
What are the living conditions in Cuba ?	0
Where is Amsterdam ?	4
When was Ozzy Osbourne born ?	5
What country in 1998 had the most suicides regardless of population size ?	4
Which country is known as `` Big Bear '' ?	4
What fictional character is known as the `` melancholy Dane '' ?	3
How do I find a snowboarding website ?	0
Who won the rugby world cup in ?	3
What is Drew Barrymore 's email address ?	4
Name the men 's cologne that is associated with the sea .	1
Where is South Bend ?	4
Where did Luther display his `` Ninety-Five Theses '' ?	4
What is the definition of low island ?	0
Who is the sexiest women in the world ?	3
What 's the nickname of oddsmaker Jimmy Snyder ?	3
Who danced into stardom with Fred Astaire in 1941 's You 'll Never Get Rich ?	3
How many hostages were killed in the Entebbe raid ?	5
What bowl game began as an East-West contest between Michigan and Stanford in 192 ?	1
What kind of sports team is the Buffalo Sabres ?	1
What two countries contain Sierra Nevada mountains ?	4
Jude Law was in what movie ?	1
What group kidnaped Patricia Hearst ?	3
How many points is a bullseye worth in darts ?	5
What is amezaiku ?	0
What is the greatest hiking Web site ?	4
What is the chemical reactivity of neon ?	5
What do Japanese school uniforms look like ?	0
Who advised listeners to `` see the U.S.A. in your Chevrolet '' ?	3
How old is the sun ?	5
Where are the apartments in Saint John , New Brunswick ?	4
What did brontosauruses eat ?	1
Where was George Washington born ?	4
How many times a day does the typical person go to the bathroom ?	5
What team did Babe Ruth play his first major league game for ?	3
In what year did Ireland elect its first woman president ?	5
What is the average time to kiss somene ?	5
Where is McCarren Airport located ?	4
What is the second highest mountain peak in the world ?	4
Which Beatles disc cover honors the Rolling Stones ?	1
How many colleges are in Wyoming ?	5
How do you stop junk snail mail ?	0
How can I transport files from one computer to another ?	0
What stadium do the Miami Dolphins play their home games in ?	4
Which infectious disease kills the most people worldwide ?	1
What causes rust ?	0
Why do roosters sing at five o 'clock in the morning ?	0
Who protects DC Comics ' realm of dreams ?	3
What common livestock have the greatest variety of breeds ?	1
What information can you get me on Fairground Park in St. Louis	0
What is the term that describes a word where only one usage has been recorded in all literature ?	1
What does snafu stand for ?	2
Where do the adventures of `` The Swiss Family Robinson '' take place ?	4
What erupts every hour at Yellowstone National Park ?	4
What is the highest continent ?	4
What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?	1
Who was the first doctor to successfully transplant a liver ?	3
What is the origin of blue for boys and pink for girls ?	0
What animals do you find in the stock market ?	1
How many men died building the Mackinaw Bridge ?	5
What is the origin of the atom ?	0
How much is a Canadian 1967 twenty dollar gold coin worth ?	5
What Texas city got its name from the Spanish for `` yellow '' ?	4
Where did Bill Gates go to college ?	4
Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?	3
Why did Europeans first come to Australia and Oceania ?	0
What soap was touted as being `` for people who like people '' ?	1
Why are there Braille things on the ATM machines that people drive through ?	0
How tall is kilamanjaro ?	5
How can scientists predict weather by observing clouds ?	0
When is Bastille Day ?	5
Who is Desmond Tutu ?	3
What was the name of the lawyer who represented Randy Craft ?	3
What do you call a section of your finger from one joint to another ?	1
What kind of sports did they play in the years 1642-1649 , the English Civil War time ?	1
What crop failure caused the Irish Famine ?	1
What U.S. senator once played basketball for the New York Knicks ?	3
What cocktail inspired John Doxat to write the book Stirred-Not Shaken ?	1
What president also became a supreme court justice ?	3
What South American country won its first World Cup soccer title in 1978 ?	4
What man-made waterways is 1.76 miles long ?	4
What is the life expectancy of an elephant ?	5
How much did a McDonald 's hamburger cost in 1963 ?	5
What tale has the moral : `` He who wants everything gets nothing '' ?	1
Which Kevin Costner movie involves the Sioux Indians ?	1
What 's the biggest-selling U.S. magazine aimed at a black audience ?	1
Where did the ukulele originate ?	4
Why are peanut butter cookies topped with crisscrosses ?	0
What are the four elements ?	1
How many species of sharks are there ?	5
Why do they call it a `` funny bone '' ?	0
Why are there 12 people on a jury in criminal cases ?	0
Where does most of the marijuana entering the United States come from ?	4
How many continents are there ?	5
What is the salary of a U.S. Representative ?	5
How do you match a name to a social security number ?	0
Who was the first king of England ?	3
How many names are there for Eskimo people ?	5
What is the recomended age to switch a child from a crib to a bed ?	5
When did the use of `` the syringe '' first appear in medicinal history ?	5
What year was the NAACP founded ?	5
Who killed Martin Luther King ?	3
Whose husbands have included Conrad Hilton Jr. , and Michael Wilding ?	3
Who invented the vacuum cleaner ?	3
In what year was De Gaulle elected president of France ?	5
Who invented Astroturf ?	3
What President was buried at his ancestral home overlooking the Hudson River at Hyde Park , New York ?	3
What are the top 5 fiction books of all time ?	1
What journalist can be found in and around Walden Puddle ?	3
What company produces Spumante ?	3
What were the five opening words on Ben Casey ?	1
What barroom judge called himself The Law West of the Pecos ?	3
Where is the Loop ?	4
What does Venus Retrograde mean ?	0
Who invented basketball ?	3
Who sings Angel Eyes from the 80 's ?	3
What was the death toll at the eruption of Mount Pinatubo ?	5
Who discovered electricity ?	3
What caused the Lynmouth floods ?	0
What is the horsepower of the shuttle boosters ?	5
What Tokyo street glitters with famed department stores and nightclubs ?	4
What does the name Shawn mean ?	0
What was the first Sam Spade novel ?	1
What president kissed the Queen Mother on the lips ?	3
What effect does LSD have on the brain ?	0
What kind of substance is dextropropoxyphen napsylate ?	1
Where can I find examples of legal cases about the Individuals with Disabilities Education Act ?	4
What are those little blue reflectors in the middle of the road for ?	0
What color is Mr. Spock 's blood ?	1
What causes pneumonia ?	0
What European capital celebrated its 2 , 000th anniversary in 1951 ?	4
What Triple Crown-winning horse took the 1973 Belmont Stakes by 31 lengths ?	1
What country was General Douglas McArthur in when he was recalled by President Truman ?	4
Who produces Spumante ?	3
What was the name of Sergeant Preston of the Yukon 's lead dog ?	1
What is Li 'l Abner 's last name ?	3
What is meant by blood SED rate ?	0
Where did the world come from ?	4
What caused Shea & Gould to close their L.A. office ?	0
What is the population of the largest Chilean city	5
How much did Mercury spend on advertising in 1993 ?	5
What did Andy Hardy 's father do for a living ?	3
Who loved Flash Gordon besides Dale ?	3
Where did the term `` 69 '' come from ?	0
Who wrote the book , `` Song of Solomon '' ?	3
What is the definition of cecum ?	0
What is worth seeing in Reims ?	4
Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?	3
Who played the original Charlie 's Angels ?	3
What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?	3
Where did the real St. Nicholas live ?	4
Who designed London Bridge ?	3
What is Supergirl 's secret identity ?	3
What race is 1 , 137 miles long ?	1
What country is proud to claim Volcano National Park ?	4
How long did it take Stanley to find Livingstone ?	5
How many muscles does an oyster have ?	5
How can I register my website in Yahoo for free ?	0
Why do some people have two different color eyes ?	0
How many years of bad luck follow breaking a mirror ?	5
What cheery fellow got the ZIP code 9971 from the U.S. Postal Service in 1963 ?	3
Who starred in Singing in the Rain and The Singing Nun ?	3
What turns blue litmus paper red ?	1
What words in the English have two u 's back to back ?	1
What have you not let a tennis ball do if you volley ?	0
What war did Johnny Reb and Billy Yank fight ?	1
What court does Bob Woodward describe in The Brethren ?	3
How many miles is it to Ohio from North Carolina ?	5
How long does a human live ?	5
What bottled-up TV character was born in Baghdad ?	3
Who sang about Desmond and Molly Jones ?	3
What TV character sired a horse named Thunder ?	3
What costume designer decided that Michael Jackson should only wear one glove ?	3
What is the name of the tallest mountain in the world ?	4
What Jules Verne novel features scientists held captive in the submarine Nautilus ?	1
What is the recipe for Eggs Benedict ?	1
How do telephones work ?	0
What is time ?	0
How many pitchers occupy the shelf beside the crouching woman in Edgar Degas 's 1886 painting The Tub ?	5
Who was the first American world chess champion ?	3
Where did Dylan Thomas die ?	4
Where is the oldest living thing on earth ?	4
How does rabies spread ?	0
How many pairs of wings does a tsetse fly have ?	5
What disease is the second-biggest killer of North Americans ?	1
What 's the only mammal that can 't jump ?	1
Where did Hillary Clinton graduate college ?	4
What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?	1
What do the letters ZIP stand for in the phrase `` ZIP code '' ?	2
What is in baby powder and baby lotion that makes it smell the way it does ?	0
Who were the Yankee 's frequent enemies ?	3
Ray Charles is best known for playing what instrument ?	1
Who is the President of Pergament ?	3
How do they produce vitamins ?	0
What 's the setting of John Le Carre 's A Small Town in Germany ?	0
What do economists do ?	0
What chapter of the Bible has the most verses ?	5
What company was the original sponsor of TV 's Superman ?	3
What 's the sacred river of India ?	4
Who is Robin Williams ?	3
Who founded the modern theory of probability ?	3
What is the only animal that can turn its stomach inside out ?	1
What is the brand name of a chemical used to control ripening ?	1
What is a fear of water ?	1
What was Connecticut 's first constitution called ?	1
What two countries share the Khyber Pass ?	4
How can your school march in the Macy 's Thanksgiving Parade ?	0
What is Mark McGwire 's e-mail address ?	4
Where is the Rose Bowl played ?	4
What town was the setting for The Music Man ?	4
What is your favorite color ?	1
What color is the eight-ball in pocket billiards ?	1
How many lawyers are there in the state of New Jersey ?	5
What is yohimbine ?	0
Why is Rush 's 2112 called 2112 ?	0
What two presidents of the U.S. published books of poetry ?	3
Where does the song Anything Goes take place ?	4
Who sang the song `` Hooked on a Feeling '' in the dancing baby episode of `` Ally Mcbeal '' ?	3
Where can I find a `` Fifth Element '' screensaver ?	4
How many URL extensions are there ? and what are they ?	5
What Don McLean song laments the day Buddy Holly died ?	1
What are some tips for building a fire in a fireplace ?	1
What international amateur sports spectacle was first telecast in 1956 ?	1
Name one of the major gods of Hinduism .	3
What card game derived its name from biritch , or Russian Whist ?	1
Who is Snoopy 's arch-enemy ?	3
Who is the prime minister in Norway ?	3
Who is Rocky 's and Bullwinkle 's ever-lost friend ?	3
Who is the father of the computer ?	3
What was football star Elroy Hirsch 's nickname ?	3
What line of luggage is named after a famous American flier ?	1
What does the E stand for in the equation E=mc2 ?	2
What card game has variations called Canfield , Klondike and Spider ?	1
How many spaces follow a period at the end of a sentence ?	5
In the Miller Lite TV commercial , who is the creature ?	1
Where are good science sites on the Internet ?	4
What country was Kim Philby really working for ?	4
What former major-league left-handed baseball pitcher was known as `` Space Man '' ?	3
What American naval officer broke Japan 's isolationist policy in 1853 ?	3
How do you select wine ?	0
What is California 's capital ?	4
What part did Benjamin Franklin play in the development of the newspaper in America ?	3
What is a fear of speaking ?	1
How hot does the inside of an active volcano get ?	5
What was Al Capone 's nickname ?	3
On what date did Rosa Parks Become a symbol of the civil rights movement for refusing to give up her seat on the bus ?	5
What are the components of polyester ?	1
What 's the first day of the week ?	5
How many home runs did Lou Gehrig have during his career ?	5
What is the difference between ninjitsu and kung fu ?	0
Who was Whitcomb Judson ?	3
What are the Greek numerals ?	0
Which college did Dikembe Mutombo play basketball at ?	3
A corgi is a kind of what ?	1
What terrorist group was headed by Donald DeFreeze ?	3
Why shouldn 't you remove a bee stinger with tweezers ?	0
What female painter produced primitives of rural New England life ?	3
What is Answers.com 's address ?	4
What South Vietnamese president was assassinated by his generals in 1963 ?	3
What professional sports league originated the college draft ?	3
In what Olympic Games did Nadia Comaneci become popular ?	1
What is the name of the planet that the Ewoks live on ?	4
How many astronauts manned each Project Mercury flight ?	5
What is nuclear proliferation ?	0
What was the first U.S.-based team in the NHL ?	3
What continent pushes up the Executive Committee mountain range ?	4
What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?	3
What was the verdict in the 1925 trial of John T. Scopes ?	0
What debts did Qintex group leave ?	5
Where did Freidreich Wilhelm Ludwig Leichhardt , Prussian born explorer , go to school ?	4
Why do many Native American students not complete college ?	0
What will the weather be today ?	0
How tall was the animated Frankenstein	5
What does idle mean ?	0
What are common methods used to regulate monopolies ?	1
How many cherubs are there on a Trivial Pursuit board ?	5
What hair color can I use to just cover a little gray ?	1
What 's the closest G2 Spectrum Yellow Dwarf to Earth ?	4
Where do lobsters like to live ?	4
How long does the average domesticated ferret live ?	5
How long is the Coney Island boardwalk ?	5
When does the Bible say the seasons started ?	5
How does James Bond like his martinis ?	0
What is infomatics ?	0
What is Eagle 's syndrome styloid process ?	0
How do clouds form ?	0
What was the name of Robert Fulton 's most famous steamboat ?	1
What is a fear of worms ?	1
What room did W.C. Fields keep his library in ?	4
What were the three prophecies the witches make to Macbeth ?	0
What is the Milky Way ?	0
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946 ?	3
What 's the name of a hotel in Indianapolis ?	4
Who played Humpty Dumpty in the 1933 film Alice in Wonderland ?	3
Silly putty was invented by whom ?	3
What was the first minimum wage ?	5
What does Knight Ridder publish ?	1
What was the Vietnam War ?	0
What is a person called that likes fire ?	3
What is a nematode ?	0
Jackson Pollock is of what nationality ?	4
What is a synonym for aspartame ?	1
What TV detective did Craig Stevens play ?	3
What was John F. Kennedy 's 1960 campaign song ?	1
What is a fear of money ?	1
What does the name `` Justin '' mean ?	0
What company makes impulse hardening equipment ?	3
Name a ballet company Mikhail Baryshnikov has danced for ?	3
How was the element calcium named ?	0
How long would it take to get from Earth to Mars ?	5
What is the origin of the word `` mushroom '' ?	0
Who makes the `` cross-your-heart bra '' ?	3
What is a cullion ?	0
What are pushed and coupled in hump yards ?	1
How much was the minimum wage in 1991 ?	5
What did the Yalta Conference lead to ?	1
What 1966 boob tube bomb took astronauts back to prehistoric times ?	1
How many states have a lottery ?	5
What are chloroplasts ?	0
Who holds the NFL record for most touchdowns in a season ?	3
What 's been the ruin of many a poor boy in New Orleans ?	1
Who killed Caesar ?	3
Which city did Christian Crusaders fight to recapture from the Muslims ?	4
What little boy and dog live in a shoe ?	3
What product did Robert Conrad dare people to knock off his shoulder ?	1
What is an isthmus ?	0
What steps can be taken to prevent diabetes ?	0
What snack food has ridges ?	1
When did President Kennedy , Lee Harvey Oswald , and Jack Ruby all die ?	5
Whose biography by Maurice Zolotow is titled Shooting Star ?	3
When did the American Civil War end ?	5
How can you get rust stains out of clothing ?	0
What kind of guitar did Jimi Hendrix play ?	1
What does `` antidisestablishmentarianism '' mean ?	0
What did people use to freshen their breath before toothpaste ?	1
What five cards make up a perfect Cribbage hand ?	1
What is `` dew point '' ?	0
Who stopped making diary entries on May 31 , 1669 , because he thought he was going blind ?	3
How old was Lucille Ball when the show `` I Love Lucy '' premiered ?	5
How was the ACLU formed ?	0
In what book can I find the story of Aladdin ?	1
What year did Charles Dicken die ?	5
What North American city boasts the biggest Polish population ?	4
What is the name of a language spoken by the Sioux ?	1
Who sent the brief message `` I came , I saw , I conquered '' ?	3
How did Bob Marley die ?	0
How many colored squares are there on a Rubik 's Cube ?	5
In what film did Steven Spielberg 's dog star as the main character 's dog ?	1
What are John C. Calhoun and Henry Clay known as ?	1
Where is Dartmouth College ?	4
What 's the term for an organism that lives on or in another ?	1
What actor starred in 1980 's Blue Lagoon , 1982 's The Pirate Movie and 1983 's A Night in Heaven ?	3
What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?	3
How much does it cost , average or whatever is available , to produce and send junk mail catalogues in the US ? , DT CD NN NN ,	5
What country has the port of Haifa ?	4
Where did the sport of caber-tossing originate ?	4
What President lived at 219 North Delaware Street , Independence , Missouri ?	3
What is the difference between a median and a mean ?	0
What kind of hat does Bat Masterson wear ?	1
How many referees work a soccer game ?	5
What is deadrise , nautical , ?	0
How long does it take light to reach the Earth from the Sun ?	5
What new games are available for Nintendo 64 ?	1
What is the shape of a football as stated in the NFL rulebook ?	1
What 's the most popular contact lens color ?	1
How many Israeli athletes were killed at the Munich Olympics ?	5
What does it take to become a lawyer ?	1
What are different products of petroleum ?	1
Stuart Hamblen is considered to be the first singing cowboy of what ?	1
What is the name of the art of growing miniature trees ?	1
Where are the U.S. headquarters for Procter & Gamble ?	4
What famous British actor lost his voice after an operation in 1966 ?	3
What country and western singer is known as The Silver Fox ?	4
Which language has the most words ?	1
Where does the tennis star Stefan Edberg come from ?	4
What auto race was Wilbur Reed the first to win three times ?	1
What is the average age a horse lives ?	5
What is cunnilingus ?	0
What organization is the Security Council a part of ?	3
What 's the second-lightest element ?	1
How does one correctly pronounce ` qigong ' ?	0
What would you add to the clay mixture to produce bone china ?	1
What animal has the best hearing ?	1
What dumb-but-loveable character did Maurice Gosfield play on The Phil Silvers Show ?	3
How much electricity does the brain need to work ?	5
What year was the setting for American Graffiti ?	5
How did Socrates die ?	0
What age is Benny Carter ?	5
The corpus callosum is in what part of the body ?	1
What 's the highest hand in straight poker ?	1
What is the origin of the ethnic category `` caucasian '' ?	0
How do you fix squeaky floors ?	0
Where 's the Petrified Forest ?	4
How loud is thunder ?	5
When was the first stained glass window made ?	5
What player squats an average of 3 times during a baseball doubleheader ?	3
Who is the director of intergovernmental affairs for the San Diego county ?	3
What English word has the most letters ?	1
What 's the middle name of movie producer Joseph E. Levine ?	3
Who was the supreme god of Germanic religion ?	3
What U.S. state are the Finger Lakes in ?	4
What Soviet leader owned a Rolls-Royce ?	3
What is the chemical symbol for nitrogen ?	1
What is a fear of lice ?	1
How do anti-locking brakes work ?	0
What is the Peloponnesian League ?	0
What type is a snail ?	1
What is the best hospital for orthopedics in the country ?	4
What was the name of the Protestant revolt against the supremacy of the Pope ?	1
What does a red flag mean in auto racing ?	0
How many pounds are there in a stone ?	5
What do the figures represent on the Easter Island ?	0
What French leader sold Louisiana to the United States ?	3
What disease does Katharine Hepburn have that makes her voice shake ?	1
Who won the first general election for President held in Malawi in May 1994 ?	3
What line divided the North and South in the U.S. Civil War ?	1
What TV show premiered on January 15 , 1981 ?	1
What do Christian Scientists believe in ?	0
How did the tradition of best man start ?	0
How tall is the giraffe ?	5
What was Thatcher 's first name ?	3
What is the dot on an the letter i called ?	1
What is dew point ?	0
What was the first town to be chartered in Vermont ?	4
When did Mount St. Helen last have a significant eruption ?	5
Who would you use the Heimlich maneuver on ?	3
How do I find a city if I have the area code ?	0
What 's the longest river in the world ?	4
What 's Japan 's largest car manufacturer ?	3
What is the population in India ?	5
In what year was the cannon invented ?	5
What causes `` rolling thunder '' ?	0
What Asian city boasts the world 's biggest bowling alley ?	4
What are tonsils for ?	0
What are the 28 tenses in the English language ?	1
What Louisiana Senator won a seat that had been held by his father and mother ?	3
What is the world record for the longest hair ?	5
What is the `` 7-minute cigarette '' ?	0
What city was President William McKinley shot in ?	4
What are the first and last letters of the Greek alphabet ?	1
Winnie the Pooh is what kind of animal ?	1
Where did the Mayan Indians live ?	4
Who is Colin Powell ?	3
Where is Microsoft 's corporate headquarters located ?	4
What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?	1
What was the former residence of Scottish kings in Edinburgh ?	4
How much money does a back injury lawsuit get ?	5
Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?	3
What fowl grabs the spotlight after the Chinese Year of the Monkey ?	1
What meat complemented sweet potatoes and peas in the first TV dinner ?	1
What film marked Robert Redford 's directorial debut ?	1
What contemptible scoundrel stole the cork from my lunch ?	3
What astronomical phenomenon takes place in Jan. 1999 ?	1
What two body parts grow all your life ?	1
Who is the director and editor of the movie Big starring Tom Hanks ?	3
How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?	5
What will a kid eat the middle of , and save the chocolate on the outside for last ?	1
How many South American countries have the letter Z in their names ?	5
What happened to Moon Maiden ?	0
Where is your corpus callosum ?	4
What does the name Calder mean ?	0
What does the Greek word polis mean , as in Minneapolis ?	0
What is the best art and design school in the world ?	3
How can I get my product licensed by the NBA ?	0
Who wrote : `` Poems are made by fools like me but only God can make a tree '' ?	3
What are perfect tenses ?	0
What is Pittsburgh 's baseball team called ?	3
Who wrote the book , `` The Grinch Who Stole Christmas '' ?	3
What is a Chinese `` spouting '' bowl ?	0
Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?	3
What are the most common elements in seawater ?	1
How many meters are in a mile ?	5
What New Orleans D.A. claimed : `` My staff and I solved the assassination weeks ago '' ?	3
What English playwright penned : `` Where the bee sucks , so shall I '' ?	3
Who is the Prophet of Medina ?	3
What color are the castellated walls of the Kremlin ?	1
What are some good medical sites for information ?	4
What is a dangling participle ?	0
Madonna advertises for what soft drink ?	1
What was Fred Astaire 's dancing partner 's name ?	3
Where did the Inuits live ?	4
What is lung cancer ?	0
What is Ray Bradbury 's illustrated man illustrated with ?	1
What season does a hiemal activity normally take place in ?	5
What vowel do all Esperanto nouns end in ?	1
When did the `` Star-Spangled Banner '' become the national anthem ?	5
What North American city sprouts the most parking meters ?	4
What Russian composer 's Prelude in C Sharp Minor brought him fame and fortune ?	3
What is a caldera ?	0
What is the name of the second space shuttle ?	1
What are you caught in if a haboob blows up ?	1
What do penguins eat ?	1
How many flavors of ice cream does Howard Johnson 's have ?	5
What is the historical relationship of Catholic Church and bingo ?	0
What comedienne upstaged Dwight D. Eisenhower 's first inauguration by giving birth to her first child ?	3
What is celebrated during the week of February 21-27 ?	1
What is the largest and most expensive freeway construction project in the U.S. right now ?	4
What is the difference between love and infatuation ?	0
What is the US Federal Government website for Standard Industrial Classification codes , SIC , ?	4
What does the name Melissa mean ?	0
What interesting method was used to run the credits in the early Popeye cartoons ?	1
How can you become an FBI agent ?	0
What doctor is synonymous with footwear and foot care ?	3
Who was the prophet of the Jewish people ?	3
What new year is celebrated on February 16th ?	1
Name the largest country in South America .	4
What should the oven be set at for baking Peachy Oat Muffins ?	1
Who portrayed Fatman in the television show , `` Jake and the Fatman '' ?	3
What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?	1
How many visitors go to the Vatican each year ?	5
What information can you tell me about actor James Cromwell ?	3
What class of animals makes up more than two-thirds of known species ?	1
What is osmosis ?	0
Whose first presidential order was : `` Let 's get this goddamn thing airborne '' ?	3
What is the nature of learning ?	0
What can I use to remove the stubborn gummed labels from some diskettes ?	1
What board game does a `` wood-pusher '' play poorly ?	1
Name a product that controls the ripening of apples .	1
What is the only substance that gives food its `` taste '' when eaten ?	1
What is a gandy dancer ?	0
What was Darth Vader 's son named ?	3
On what river is Strasbourg built ?	4
What is the name of Dolly Parton 's rarely seen husband ?	3
What does Aaron mean ?	0
What letter does Gorbachev 's middle name start with ?	1
What was the date of CNN 's first broadcast ?	5
What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?	1
What 's the difference and advantages of selecting a Super VHS VCR over plain VHS model ?	0
What is a fear of fur ?	1
What was the outcome of the 1945 Yalta Conference ?	0
What did Warlock wear on his forehead in Marvel comics ?	1
When is the Sun closest to the Earth ?	5
How does ultraviolet light damage the DNA of skin cells ?	0
What `` magic '' does Mandrake employ ?	1
What football coach 's story was told in the movie Run to Daylight ?	3
What was The Living Room War ?	0
The trials resulting from World War II are known as what ?	1
How long was the longest sneezing attack ?	5
What is `` flintknapping '' ?	0
What arch can you see from the Place de la Concorde ?	4
What chess outcome results when a player has no legal move ?	1
Who is the worst US President ever ?	3
How big is the Chappellet vineyard ?	5
Who portrayed Vincent Van Gogh in Lust for Life ?	3
What is the name of the president of Garmat U.S.A ?	3
How many people did Randy Craft kill ?	5
What color is the stripe along each side of a Coho salmon ?	1
What is the recommended daily requirement for folic acid for pregnant women ?	0
What does `` B.Y.O.B. '' mean ?	2
What is the chromosome number of an elephant ?	5
What is the current unemployment rate in the U.S. ?	5
What was Mel Gibson 's first movie ?	1
What are manifest and latent function theories ?	0
Which member of the Micronauts spent 1 years traveling the Microverse in the Marvel comics ?	3
How do they type Chinese characters on a keyboard ?	0
What is a disaccharide ?	0
What spider makes a superb pet , even said to recognize its master ?	1
Why is the mile 528 feet ?	0
What 's a short ton ?	0
What is the rounded part on the top of a matchbook called ?	1
How many people in Tucson ?	5
What is a philanthropist ?	0
What time of year has the most air travel ?	5
What fast-food magnate 's initials graced the left sleeve of the San Diego Padres ' baseball uniforms in 1984 ?	3
What are equity securities ?	0
What does El Nino mean in spanish ?	1
What was the date of Iraq 's invasion of Kuwait ?	5
What did Tristan come back as ?	1
How does Cos Cob , CT get its name ?	0
What king was forced to agree to the Magna Carta ?	3
In the song `` Yankee Doodle , '' why did Yankee Doodle stick a feather in his cap and call it macaroni ?	0
Where was Pythagoras born ?	4
How many questions do you have on your database ?	5
What TV series featured Neal , a martini-drinking St. Bernard ?	1
How many colors are there in a rainbow ?	5
What civilization invented the arch ?	3
What 's the northernmost U.S. state apart from Alaska ?	4
What country claimed Rubens , Van Dyck and Bruegel as citizens ?	4
What are the names of the different toes ?	1
What is the origin of the rock band Led Zeppelin 's name ?	0
What is the one thing you need before you can purchase life insurance ?	1
What is ` Last Chance for Animals ' ?	0
What is the origin of U.S. Army sergeant 's stripes ?	0
What baseball team owner and sailor is known as The Mouth of the South ?	3
Name the French historical period during the reign of Napoleon III .	1
What animal do buffalo wings come from ?	1
What does camera-ready art mean ?	0
What was the tragedy that struck the city of Dogtown in 1899 ?	1
What does `` Semper Fidelis '' mean ?	0
What is the largest county in size in Massachusetts ?	4
What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?	1
How many revolutions does a standard LP make in three minutes ?	5
What was the favorite sport of Tom Wolfe 's The Pump House Gang ?	1
What 's the abbreviation for trinitrotoluene ?	2
What is the name of the inventor of silly putty ?	3
How much iron is in your body ?	5
Why did the chicken cross the road ?	0
Where do the Blackhawks maintain their operations ?	4
When did the last Americans leave Vietnam ?	5
How long should a person wash their hands before they are clean ?	5
Which mosquito 's bite draws blood , DT NN CC DT NN .	1
What molecules include fluorine , sodium and magnesium ?	1
What substance did Joseph Priestley name for its ability to erase pencil marks ?	1
In what year did the US Marine Corps adopt the motto `` Semper Fidelis '' ?	5
What sport features snatches and clean jerks ?	1
What is the best way to travel in Japan ?	1
What drug is often used to treat AIDS patients ?	1
What letter is to the right of K on a typewriter keyboard ?	1
What is the capital of Congo ?	4
What 's the traditional drink at the Kentucky Derby ?	1
How many times larger than life size is the Statue of Liberty ?	5
What ocean did the Titanic sink in ?	4
What is an example of a natural acid-base indicator ?	1
What 1950 film won seven Oscars , including best picture ?	1
What 2th-century fictional character attends Pencey Prep School ?	3
