sentence	label
i compared it to other cd players ( two models of panasonic , rio & samsung ) and they were no way even near zen micro .	1
strong points : - design : small , comfortable , curved , and stylish .	1
my only gripe about the hardware is the buttons .	0
battery life keeps improving on the ipod , and a new ipod will give you up to twelve hours of play time , per charge .	1
the soft start is a tremendous help for this type of operation .	1
battery life is ok .	1
a decent camera phone for taking quick pictures , movies , and having general all around fun with .	1
nokia does not disappoint in this model .	1
i must have heard this about a dozen times over the span of 2 weeks , when t-zones never worked .	0
no other color phone has the combination of features that the 6610 offers .	1
while i like the performance of the phone in every regard , i would buy another one solely upon the apparent indestructibility of it .	1
the first one lasted about 6 years of heavy use .	1
i have had no problems with the phone .	1
the menus and features are easy to manipulate and access , and it takes silent movies .	1
the video recorders a bit odd , sometimes i get 9 secs on my recordings , sometimes i get 17 .	0
i find the lack of entertaining games on this phone quite disturbing .	0
it definitely keeps the smell out .	1
anti-spam is good	1
looks and durability : i realize many people are fond of the minimalist white interface .	0
the actual experience of using the ipod is magnificent .	1
this is a wonderful camera .	1
additionally , it has more fun stuff like more tones , wallpapers , screen saver , stop clock , alarm , java applications ( chess , currency converter etc . )	1
this simple nuance was too much for nokia , and they still refuse to acknowledge the fact that their technician could have broken the phone or repair the phone for free .	0
ball metaphor : i was hoping creative hit a home run here , and i think the zen micro is more like a stand-up double .	1
battery life is good for a phone of this size .	1
i have owned some kind of creative audio product since 1993 and have never had to call tech support .	1
i love the diaper champ , it is really easy to use and since you can use regular garbage bags it doesn 't cost an arm and a leg for refills .	1
"warning ! . the windows "" remove program "" feature does not do a good job of this , and neither does norton 's own removal program ."	0
the pics can be touched up in photoshop , and be printed at 4x6 and they look great ! .	1
fortunately for me , i have yet to have a single problem with this player .	1
first of all , my calls were loud and clear , unlike with sprint .	1
fits well in hand in trouser pockets .	1
( it sure does look nice , though ! . ) i recommend this to any music lover anywhere : the quality of the audio is excellent , the controls and indicators rapidly become intuitive , and the storage capacity and battery life are huge ! .	1
for the hobbiest , it 's probably a nice buy .	1
i tried disabling the various components provided with this product , paring it all the way back to anti-virus only service . . . and saw no improvement .	0
i love the fact i can carry it in my shirt or pants pocket and forget about it .	1
avoid this product at all costs .	0
great reception , visibility and interface ( may be complicated by others ) .	1
on the up-side , the phone has amazing battery life .	1
the only problem that i have found with the internet service is that it does not access mils ( real estate broker software ) very well at all .	0
i was using the cheaper pail . . . and it worked ok until the opening device fell apart .	1
i hooked the linksys wireless router up to a broadband connection which is running at a maximum of 700 plus kilobytes on the download e ! .	1
i work on word , explorer , netscape , acrobat reader , photoshop at same time ( meaning using a lot of memory ) , but still dont see a problem with computer ( getting slow or crashing ) .	1
the sound quality is excellent , accessing the music is easy , and the controls are generally well thought out .	1
i first used the router in the free hand mode and liked it a lot .	1
i 'm not sure whether this is related to the charge cycle of its li-ion battery , the better firmware , or a combination of both factors .	1
we don 't have to worry about running out of refills with this diaper pail ! .	1
the phone also sports an image gallery ( with option camera attachment ) , a calendar / organizer , alarm clock with snooze , fm radio ( way cool , even if it is just through an ear-peice ) , games , java applications and gprs high-speed internet connection .	1
after a lengthy and extensive journey for a feature-loaded , high performance , travel size camera , i initially gravitated to this little gem because of the superior picture quality 4 mega pixel .	1
in my opinion the worst issue on this phone is the side-mounted volume control .	0
this unit comes with the usb/firewire cable as a standard item now .	1
i think it 's great .	1
i love my dark blue zen micro and would definitely recommend it .	1
finally , compare the ipod to other players on a cost/gb , and also consider ease of use .	1
this is my fourth linksys product and , aside from the rough start , i 'm very satisfied with this router .	1
i will also say that setting up the e-mail account was very simple and straight-forward , although you do need an external smut server to use .	1
excellent diaper disposal unit .	1
overall the phones fantastic , and i would have given it 5 stars , but its not perfect .	1
in addition , i do not think the battery lasts much more than eight to ten hours , and it can take four hours for a full charge .	0
"i particularly like the "" txt "" file which records all the control information for all the pictures you take ."	1
its a tough one this unless you wanna drive your car over it .	1
it doesn 't bog down under load .	1
i do here a constant high-pitched distorted sound , not to mention the volume does not seem to be loud enough .	0
second , the setup cd actually worked perfectly .	1
+sorts music by artist , album , genre , etc . . . it 's easy to wade through 5 gigs of tunes to find what you 're looking for .	1
the thing has survived plenty of falls with little or no damage , except the inevitable scratches .	0
thankfully , creative has come through with a product that puts the ipod back in its place .	1
now in october , 2004 , the firewall said i couldn 't ok anymore software to use the internet because its full .	0
i am an advanced computer user , so i can not even imagine how a new or novice user would ever get this terrible program to work ! .	0
this is one of the nicest phones nokia has made .	1
i love this pail ! .	1
the screen is easily scratched but if you have the warranty you should be able to swap it out .	0
6600 looks and feels nice .	1
also , some other mp3 players such as the nitrus allow you to play wma ( windows media audio ) files , whereas the ipod does not .	0
you can be up to about 3 feet away from it and it will still work perfectly .	1
creative was defiantly giving the ipod a run for their money with this device .	1
back in may 2004 , when i first reviewed this , it had taken me over 16 hours to install and run .	0
i do like this phone overall ( would give it a 3 . 5 ) , but unfortunately , i am returning it .	1
with the ipod , you can also store documents and contact files ( from programs such as microsoft outlook ) when it 's connected to your pc as an external hard drive .	1
the sound is incredible ; . very clean , very wide dynamic range of bass , midas and highs , and can be very loud if i turn it up full blast .	1
i have it for a week now , and this camera has exceeded my expectations .	1
many of these programs are shareware , some can be purchased by paying a little bit of bucks .	1
plus , the fact that it used regular trash bags is great .	1
the phone book is very user-friendly and the speakerphone is excellent .	1
i love the touchpaper controls .	1
apple 's ipod battery replacement service costs $100 ! .	0
broadband hooked up to this wireless setup flies .	1
the 6600 will provide similar service in more developed areas of the states and not as well in more remote areas .	0
it also does n 't have voice activated dialing . big minus ! . ! .	0
the documentation is much better than the documentation that came with the 11b router -- i needed a lot of help from linksys technical assistance to set that one up .	1
the ipod package comes with everything you need , the ac adaptor , firewire cable ( quicker than usb , but slower than usb 2 which it also gives ) , those snazzy and power full headphones , and of course the player .	1
this is my first mp3 player and i am so impressed with what such a small device can do .	1
the pc sync feature is superb that comes with nokia pc suite software ( with data cable or infrared port or bluetooth ) .	1
it is a multifunction phone , reception quality is better than the 610 .	1
if you are looking for a phone to integrate as easily as the sonyericsson phones with isync , i say stick with a sonyericsson .	1
the first night i got this phone i put it next to me when i went to bed just to listen to my favorite music station and the handset itself doesnt weight anything its too light and feel so comfy with it .	1
3 band and you can just change the sim card in it to be able to use it in europe with another service provider .	1
the resolution is very good and the colors are bright and even changeable ! .	1
it is easy to install and change the ordinary trash bags , easy to clean , and most important , easy to use one handed - just insert folded dirty diaper and flip the handle .	1
nokias have always had good sound quality and this is no exception .	1
great camera , and for the price you can 't beat it .	1
i feel much less likely to drop this phone than others , which are actually starting to get too small .	1
as for itunes , i don 't find it to be as good as the windows media player as a computer mp3 player , but it is good enough .	1
the nokia 660 runs the symbian os , which works pretty well for most standard phone fare , most of the stuff is not that intuitive , but if you actually learn how to use it all , there 's plenty of neat tie-ins .	1
it took me about an hour to set up a wireless environment in her townhouse and she hasn 't called me yet with any problems .	1
the song quality of the ipod is excellent , and the included ear buds are actually more than satisfactory , for most users .	1
i can tell using the phone that it feels a little flimsier than motorola's do , but as long as i 'm not planning on dropping the phone or running over it with my car it should be just fine .	1
great phone , easy to use , excellent network , no regrets ! . ! . ! .	1
but those 2 come up every time .	0
comes with a installation cd which instructs you step by step to setting up the router .	1
the speaker phone is very functional and i use it in the car , very audible even with freeway noise .	1
speakerphone - loud and clear has some nice extra features like currency converter and a stopwatch .	1
i was an early purchaser of the wrt54g , and had a few problems with stability and speed - finally , the march 03 firmware update has resulted in an excellent product ! .	1
i really love this phone . . .	1
this is a great phone i have this phone since feb 04 and i never have any problem at all .	1
pick your favorite color and buy it .	1
by no means do you have to be a tech junkie to be able to install it , just be able to put a cd in the computer and it tells you what to do .	1
i recently bought the linksys wrt54g router and have been very happy with the router itself .	1
it is slow to initially start up , but once it 's turned on , i 've never had any complaints about the speed .	1
another great feature for me anyway is the ability to load . wav sounds as ringers .	1
"the bottom line is "" phone is cool one - only for the moment , as its the latest phone in the market and has all the new features , but this will soon be displaced by upcoming newer phones "" ."	1
1 ) great audio quality overall .	1
once installed , however , some of the functions do work ok ( disk doctor , one button checkup , and win doctor ) .	1
5 ) bluetooth wireless technology , so that i can transfer data to and from my computer without messing with any cables .	1
- very long-lasting battery life	1
and the phone has a very cool feature which allows you to send images via a normal pop3/smtp e-mail account .	1
i bought this slick phone and i am very happy with it .	1
2 . take around 10 , 000 640x480 pictures .	1
they are extremely convent and you don 't have to buy them seperately has i-tunes , which provides quality music at low prices .	1
the ease of use of the ipod is a major attribute .	1
the program is fully featured , with much of what you 'd want from a security program --	1
i think that for its price compared to the ipod the creative zen is pretty good .	1
new firmware update allows for automatic wireless network configuration .	1
have not had any issues with the headphones or fragility .	1
its not a perfect system but its a very good one .	1
i also wanted to switch to broad com hardware ( which the linksys uses ) because my wifi menisci card in my dell laptop with lucien silicon in it used 70% of my 1 . 2ghz laptop 's cpu when using the wireless at full speed .	1
you 'll love it ! .	1
great camera , great investment ! .	1
first of all , the phone houses a great deal of memory for multiple videos , sound clips , photos , texts , etc .	1
it 's easy for beginners to use , but has features that more serious photographers will love , so it 's an excellent camera to grow into .	1
"i don 't have problems with the depth adjustment , the speed control , the collet ( i haven 't tried the 1/4 "" sleeve yet ) ."	1
i got it to use with the new $5-per-month service from yahoo ( music unlimited , ) and despite the above issues , i love it .	1
can recommend the hitachi in this ergonomic arena -- at the price quoted on amazon it is a bargain .	1
10 great price for all the features .	1
after upgrading the drivers and firmware a few times and e-mailing tech support for some setting tips it now works fine .	1
games -- not really important , but exist ant	1
i am just in love with this phone , especially after using a more primitive phone about 3 years .	1
wow - was that disappointing and we didn 't even have it 6 months before it broke .	1
the backlight on the phone goes off way too quickly ( dangerous when you 're driving at night ) , and there 's no way to change this --	0
tough as nails .	1
smooth plunging mechanism .	1
solid , squeak-free , large screen .	1
the fact that has an open-source firmware makes it a great option in my opinion .	1
if anyone is thinking of getting an ipod mini , forget it and go with this player .	1
the nokia 6610 is a relatively new phone , and what a great phone it is .	1
i like the size and weight of this little critter .	1
transferring files couldn 't be easier thanks to the included software bundle .	1
this is probably your best bet if you are looking for a phone in this price range , or like me , do not have the patience to deal with annoying flip phones .	1
it 's a great looking , easy-to-use device but it 's the sound quality which is truly amazing -- far better than my sony mini-disc player .	1
however , in my mind , $299 is a lot to pay for a device that will only last 18 months .	0
it holds quite a few diapers , and pops them in quickly and easily .	1
creating and modifying playlists is easy and clean .	1
each battery lasts about 10-11 hours .	1
great product , easy to use , economical , effective , absolutly fabulous .	1
well , i have an ipod mini - and i really like it , but all in all , i like the zen micro more .	1
this one has a color display , which i like a lot , being very visual .	1
it 's easy to use . not too small , and not too big .	1
power for the tech-savvy , ease of use for the less fortunate .	1
installation was as near automatic as can be .	1
and , with the ipods ' full volume up , all you have to do is adjust your receivers ' volume and your set , since the ipod itself acts as a strong amp lifer of its ' own .	1
i really liked the price . . .	1
the supplied headphones are hands-down better than the mediocre ipod buds .	1
excellent phone , the phone looks much better than what u see in the pictures .	1
a decent piece of hardware with great speed ( i get the same speeds as with my comp connected directly to the modem ) and good signal quality .	1
it 's easy to install the security on this product but linksys doesn 't do a good job of explaining why its important .	1
the volume .	0
the player looks so much better when you 're actually holding it .	1
other than that , this is a perfect phone for those of us with no patience for flips .	1
i have tried other pails , but none have compared positively to the champ .	1
so for the money it costs for one of those top-of-the-line models i 've got a good router & a nice table to put it in & i like that .	1
by far this seems to be the best value out there for the money ; . if you are undecided , the creative zen micro seems to be the best choice .	1
two : it has a removeable/rechargeable battery , so you don 't have to send the thing in when the re ! .	1
i imagine if i left my player untouched ( no backlight ) it could play for considerably more than 12 hours at a low volume level .	1
i 've had this player for more than 4 months and i 'm very happy with it .	1
my only complaint ( really more of an observation ) is that the outside finish of the ipod is rather delicate , so i am going to get a case for mine so it doesn 't get all scratched up .	0
- no option for caller-id pictures or individualized ringtones .	0
the greatest thing about the software ( in my humble ) is that it reads your cd info .	1
"also , when i dial an "" 800 "" number like an airline , it will not allow me to use number keys to navigate the prerecorded menu ."	0
unarguably better than apple 's , and nice earbuds to boot .	1
norton has been on a downhill slid recently with their products , but with this one , they have fallen off the cliff .	0
small size .	1
being a very economical person , i appreciate the fact that any plastic bag can be used with this system- i never did like the prospect of buying special diaper genie refills .	1
norton online support does not even acknowledge this problem nor does the computer company that preloaded it on our new computer .	0
even did while daughter sleep and no noise ! .	1
we keep the diaper champ in our daughter 's nursery and her room definitely does not smell like dirty diapers .	1
i did like the heft of the machine .	1
i like my phones to be small so i can fit it in my pockets .	1
i got this camera about a month ago and i can 't put it down .	1
the battery life is very good , i got about 90 minutes with the lcd turned on all the time , the first time around , and i have been using it with the lcd off every now and then , and have yet needed to recharge it .	1
- speakerphone	1
awesome for the newbie , though i personally like to fasten every bolt myself .	1
i am a picture fanatic so i consider myself picky and if your the same way this camera will not let you down . now buy it ! .	1
the 6600 was the best phone i could find with these options that i could get with t-mobile .	1
overall this tool is very well worth the price and i have no regrets about my purchase .	1
they really are awfully small .	0
secondly , in addition to the lag each time you give a command , it 's just not that easily use able on the go .	0
it does have a lense cap , but it wo n 't let you take pics with it on which is real good .	1
i have had several mp3 players over the past few years , and have to say that this by far is the best that i 've owned .	1
3 . bags are easy to change .	1
but from my experience , by the time it gets to that point , the bag is really heavy , so i think this is kind of helpful- it 's a built-in way of keeping the bag manageable upon emptying .	1
*the ipod is overly sensitive to just about everything and gets scratched easily .	0
creative did well on its rechargeable battery feature . .	1
hard drive screws up occasionally	0
best of all the wmas ( i have a lot of them ) sound great .	1
it is light enough to carry around all day without bother .	1
looks and shape : i have a black one and the first time i charged it and switched it on jeez the blue light looked so cool .	1
i am giving a zero star to symantec for this version ! .	0
the darn thing works as promised and it 's amazingly cheap too .	1
like most of their solutions ( which first blame other applications for errors ) , the tech persons line was that this was probably a microsoft error - it was not .	0
sound quality ? . phenomenal .	1
a sony erickson may be the phone for you . . . but good luck finding one w/ all the features & such a competitive price .	1
i am able to carry it close to my body , in places where other phones are not so easily concealed .	1
its stable , so a curious toddler can 't easily tip it over .	1
i downloaded a trial version of computer associates ex firewall and antivirus and fell in love with a computer security system all over again .	1
what i like the most : - small and solid feel .	1
stay away from this product ! .	0
its also smaller , and gets more looks .	1
if there were any complaints i have , they are marginal , but one is apples ' proprietary set-up for music files , their incompatibility with other music services ( i . e . napster ) is down right wrong .	0
when talking the voice is not very clear .	0
yes , the features are numerous .	1
it works well with my vip adapter , which is also a linksys .	1
no smell , easy to use with one hand free , and best of all it uses regular tall kitchen garbage bags so you don 't get suckered in to using only the bags made for the pail that are impossible to find ! .	1
as far as dealing with network access of other computers this router is pretty good given the price- remember this router is the same one that was released right when the g standard was introduced to the market .	1
i like the automatic key lock function .	1
if you have to buy a camera on a bu get , this has got to be the one .	1
even with that , i highly recommend this router - outstanding performer .	1
i got this phone yesterday and didn 't find any problems with it yet .	1
no skips , and it hasn 't faltered once ( despite your inevitable drop or two .	1
gets nice sound too .	1
speaker phone quality is good , and poping in a 512mb mmc card , it rocks ! .	1
the radio feature has superb sound quality .	1
sunset feature takes incredible pics in the morning , and the evening ! .	1
this was obviously a conspiracy as it is freak in ' easy to manufacture a device with replaceable batteries ! . ! .	0
among its weak points is the mmc slot location and a bit vague design .	0
the package also comes with a usb cable , an ac adapter , a pair of headphones ( they 're okay until you get a better pair ) , a stand , and a microfiber pouch to carry your zen touch in .	1
built like a tank , yet nimble enough to be comfortably used with the leigh dovetail jig .	1
it is small .	1
sound - excellent polyphonic ringing tones are very nice ( check cons ) it also doubles as a radio , which is a nice feature when you are bored .	1
mine installed no problem ( but i did uninstall my norton anti-virus 2002 & personal firewall 2002 first ) .	1
it also works just fine for international calls .	1
the day finally arrived when i was sure i 'd leave sprint .	0
i 've connected the phone with two laptops and a ipa 4155 .	1
i think the os and controls are very well thought out and although i 'll admit i was a bit intimidated during my first few hours with the micro , the interface and controls became second nature after the first day or so .	1
the guide fence for freehand routing is well made and solid .	1
if you are using linux , and you want to use gprs to connect to the net , i suggest this phone along with a belkin usb bluetooth adapter .	1
overall i 'm incredibly impressed with my new zen touch .	1
they are a royal pain to install , and don 't function properly once finally installed -- if you can install them at all .	0
you hit the message button on the front and it takes a matter of seconds to bring up the menu .	0
"you can "" disable "" some of the individual components , but don 't be fooled -- they 're still there and running ."	0
bottom line is that at $160 , this is an absolute steal .	1
*holds a lot of diapers -- a full week of toddler diapers ! .	1
in short , the nokia 6600 is an evolution but not a revolution .	1
another thing you should know , the metal on the flip side of the ipod is very tacky , and scratches very easily .	0
the interface works great .	1
i can not find a carrier for this phone i like , end up just tossing it in my purse .	0
all you have to do is click one button on the router configuration window and the router automatically senses the devices and configures the network .	1
this phone is very user-friendly , easy to manipulate &#38 ; . very convenient to scroll in menu etc .	1
the daylight pictures are brilliant and the indoor shots are very good provided that your subject is no more than about 8 feet away .	1
the phone 's sound quality is great ( turn up the volume if its too quiet , people , this thing will get loud ) i dont have any complaints about this phone and the only thing that i miss from my 8290 is voice dialing .	1
it has a cardboard slip cover with a nice layered box casing inside .	1
secondly , all info can be sent to a computer and w/o the hassle of usb wires .	1
it does well in all aspects of internet browsing .	1
it 's very quiet for a universal motor-driven tool , and the height adjustment stick and variable speed control are great .	1
i think their antivirus software was one of , if not the best , on the	1
unlike other reviewers , i have found the support to be responsive , almost no wait time on the phone , and relatively knowledgeable .	1
overall , i am very pleased with it .	1
you can 't change the battery , so i don 't know what i 'm going to do in a year or so .	0
the battery is also convenient , but could have been better , such as the zen touch 's battery ( but at least this one is removable ) .	1
"i like this router a whole lot better the linksys 11b router it replaced -- the signal strength seems ot be much strainers , seldom falling below the "" very good "" range ( and most often excellent within 25-50 feet of the router ."	1
i am very pleased with its quality and durability .	1
i found that to be the most impressive thing about the ipod 'mini ' - basically for ease of use , and the feel it gives .	1
the edge guide is top quality , easy to install and accurate .	1
it 's easy to use , and yet very feature rich .	1
this one is really great .	1
first let me say that it is much smaller than it looks on the web and it also looks better .	1
the radio and voice recording are nice .	1
speed is not a problem .	1
the other annoyance with this that you have to remove every single remnant of previous version of norton systemworks before you installs this .	0
this phone doesn 't include phone card calling .	0
the camera is adequate and if i want high-res photos i 'll use my digital camera instead .	1
we use regular kitchen sized garbage bags .	1
it 's light weight enough to take with you everywhere , but powerful enough to get outstanding pix .	1
it 's a rip off if one buys norton internet security and antivirus .	0
the fm tuner , the 5g of storage , and the removable disk are all great features .	1
1 . the phone has the best keypad any nokia phone has to offer .	1
no need to pay for the special refills that the other brands require ! .	1
the back of the player is nice too , with water ripples inside the clear white coating .	1
it has lots of little cute features , my favorite being the games and the pim ( personal information manager -- i . e . organizer ) , and the radio ! .	1
color screen is good .	1
however , i am very disappointed with this product and with symantec .	0
creative media source is very easy to use once you get the hang of it , and the file transfers are fast .	1
this phone has a nice blend of features without going overboard .	1
overall the ipod really is an almost flawless beast . the capacity in the 20 gb is more than i think most people would ever need and , for the price , i highly recommend it .	1
so loud , really , that it does n 't work terribly well as a silent ringer option .	0
finding all the albums , songs etc is much easier than you would think it would be even if you have 20 gig ( well 18 gig ) worth of music .	1
another good feature is that you can charge the battery by just connecting the player to your computer using the usb cable .	1
4 mp gives you room for the future gaining experience ; . cost offsets over time from wanting more in a camera , 3x optical and the fact that it carries nikon 's quality reputation behind it make the whole package prove itself worth wile at the price .	1
i recommend t-mobile and the nokia 6600 without reservation .	1
the gprs web access is slow ! .	0
although the nokia 6610 is a little short on the features department , it is an outstanding piece of hardware for doing what it was primarily meant to do : to be a wireless telephone .	1
no problems now , just a sickly disappointment in the way norton has abandoned their customers .	0
this one has a good looking .	1
diaper champ is great .	1
ring tones only come with crazy songs and annoying rings , there is only one ring that sounds close to a regular ring .	0
firewire & usb2 . 0 -- for those fortunate enough to have firewire400 , your in for a real treat with auto sync .	1
the creative zen micro , at first glance , is a dream come true for all mp3 and music lovers .	1
perhaps semantic could work out the efficiency a little , but these reviews are highly exaggerated . . . i would ask what else these people are running on their computers ( ? . )	1
the movie mode is also working great .	1
great camera , i have been using this for several months and got excellent results , simple friendly usage , in many scenes indoor , outdoor , snow , close up macro etc .	1
multimedia functions are enhanced by multi-slide mms messages and a gallery for organizing digital content captured or downloaded with the phone .	1
the file ripping/transfering software that comes with the player is easy to use .	1
as said before this works perfectly .	1
the software that comes with it is amazing and the online service that comes free is really very neat . clean clear and well focused on over 95 % of all photos taken by a beginner .	1
